disease_code	disease_name	gene_code	gene_symbol	status
DOID:12361	Graves' disease	HGNC:21661	MUC21	HC_secondary
DOID:12361	Graves' disease	HGNC:9802	RAC2	HC_secondary
DOID:12361	Graves' disease	HGNC:686	RHOH	HC_secondary
DOID:12361	Graves' disease	HGNC:10902	SLA	HC_secondary
DOID:12361	Graves' disease	HGNC:12718	VRK1	HC_secondary
DOID:12361	Graves' disease	HGNC:12769	WISP1	HC_secondary
DOID:12361	Graves' disease	HGNC:14078	BACH2	LC_primary
DOID:12361	Graves' disease	HGNC:6859	MAP3K7	LC_secondary
DOID:8567	Hodgkin's lymphoma	HGNC:4947	HLA-DRA	HC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:5973	IL13	HC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:7091	MICB	HC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:9954	REL	HC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:4953	HLA-DRB5	HC_secondary
DOID:8567	Hodgkin's lymphoma	HGNC:14982	PAPOLG	HC_secondary
DOID:8567	Hodgkin's lymphoma	HGNC:18173	ERAP1	LC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:4172	GATA3	LC_primary
DOID:8567	Hodgkin's lymphoma	HGNC:1515	CAST	LC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:4931	HLA-A	HC_primary
DOID:2986	IgA glomerulonephritis	HGNC:4948	HLA-DRB1	HC_primary
DOID:2986	IgA glomerulonephritis	HGNC:7451	MTMR3	HC_primary
DOID:2986	IgA glomerulonephritis	HGNC:11928	TNFSF13	HC_primary
DOID:2986	IgA glomerulonephritis	HGNC:4942	HLA-DQA1	HC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:4944	HLA-DQB1	HC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:7207	MPDU1	HC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:11196	SOX15	HC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:25621	ACOXL	LC_primary
DOID:2986	IgA glomerulonephritis	HGNC:6149	ITGAM	LC_secondary
DOID:2986	IgA glomerulonephritis	HGNC:6152	ITGAX	LC_secondary
DOID:13378	Kawasaki disease	HGNC:1057	BLK	HC_primary
DOID:13378	Kawasaki disease	HGNC:11919	CD40	HC_primary
DOID:13378	Kawasaki disease	HGNC:21348	CENPU	HC_primary
DOID:13378	Kawasaki disease	HGNC:3616	FCGR2A	HC_primary
DOID:13378	Kawasaki disease	HGNC:7076	MIA	HC_primary
DOID:13378	Kawasaki disease	HGNC:13251	CDH22	HC_secondary
DOID:13378	Kawasaki disease	HGNC:15549	FAM167A	HC_secondary
DOID:13378	Kawasaki disease	HGNC:4937	HLA-DOB	HC_secondary
DOID:13378	Kawasaki disease	HGNC:4945	HLA-DQB2	HC_secondary
DOID:13378	Kawasaki disease	HGNC:6291	KCNN2	HC_secondary
DOID:13378	Kawasaki disease	HGNC:8061	NUMBL	HC_secondary
DOID:13378	Kawasaki disease	HGNC:2232	COPB2	LC_primary
DOID:13378	Kawasaki disease	HGNC:23032	MED30	LC_primary
DOID:13378	Kawasaki disease	HGNC:16381	PPM1L	LC_primary
DOID:13378	Kawasaki disease	HGNC:27365	TECRL	LC_primary
DOID:13378	Kawasaki disease	HGNC:14508	MRPS22	LC_secondary
DOID:5408	Paget's disease of bone	HGNC:2432	CSF1	HC_primary
DOID:5408	Paget's disease of bone	HGNC:18549	DCSTAMP	HC_primary
DOID:5408	Paget's disease of bone	HGNC:18658	NUP205	HC_primary
DOID:5408	Paget's disease of bone	HGNC:17142	OPTN	HC_primary
DOID:5408	Paget's disease of bone	HGNC:9113	PML	HC_primary
DOID:5408	Paget's disease of bone	HGNC:18751	RIN3	HC_primary
DOID:5408	Paget's disease of bone	HGNC:11908	TNFRSF11A	HC_primary
DOID:5408	Paget's disease of bone	HGNC:21297	EPS8L3	HC_secondary
DOID:5408	Paget's disease of bone	HGNC:9445	PRL	LC_primary
DOID:14330	Parkinson's disease	HGNC:1118	BST1	HC_primary
DOID:14330	Parkinson's disease	HGNC:2856	DGKQ	HC_primary
DOID:14330	Parkinson's disease	HGNC:34343	FAM47E	HC_primary
DOID:14330	Parkinson's disease	HGNC:4113	GAK	HC_primary
DOID:14330	Parkinson's disease	HGNC:4947	HLA-DRA	HC_primary
DOID:14330	Parkinson's disease	HGNC:18618	LRRK2	HC_primary
DOID:14330	Parkinson's disease	HGNC:6893	MAPT	HC_primary
DOID:14330	Parkinson's disease	HGNC:6936	MCCC1	HC_primary
DOID:14330	Parkinson's disease	HGNC:10017	RIT2	HC_primary
DOID:14330	Parkinson's disease	HGNC:19429	SLC41A1	HC_primary
DOID:14330	Parkinson's disease	HGNC:11138	SNCA	HC_primary
DOID:14330	Parkinson's disease	HGNC:12782	WNT3	HC_primary
DOID:14330	Parkinson's disease	HGNC:1142	BTNL2	HC_secondary
DOID:14330	Parkinson's disease	HGNC:1667	CD38	HC_secondary
DOID:14330	Parkinson's disease	HGNC:2357	CRHR1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:4177	GBA	HC_secondary
DOID:14330	Parkinson's disease	HGNC:27733	GPRIN3	HC_secondary
DOID:14330	Parkinson's disease	HGNC:24565	KANSL1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:14582	LAMP3	HC_secondary
DOID:14330	Parkinson's disease	HGNC:7178	MMRN1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:8016	NSF	HC_secondary
DOID:14330	Parkinson's disease	HGNC:29923	NUCKS1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:26518	PM20D1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:13999	PRDM15	HC_secondary
DOID:14330	Parkinson's disease	HGNC:9789	RAB7L1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:1665	SCARB2	HC_secondary
DOID:14330	Parkinson's disease	HGNC:15956	SLC2A13	HC_secondary
DOID:14330	Parkinson's disease	HGNC:8642	SLC45A3	HC_secondary
DOID:14330	Parkinson's disease	HGNC:30657	SLC50A1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:28902	SPPL2C	HC_secondary
DOID:14330	Parkinson's disease	HGNC:24854	STBD1	HC_secondary
DOID:14330	Parkinson's disease	HGNC:11512	SYT4	HC_secondary
DOID:14330	Parkinson's disease	HGNC:28709	TMEM175	HC_secondary
DOID:14330	Parkinson's disease	HGNC:1071	BMP4	LC_primary
DOID:14330	Parkinson's disease	HGNC:23034	CNKSR3	LC_primary
DOID:14330	Parkinson's disease	HGNC:2593	CYP17A1	LC_primary
DOID:14330	Parkinson's disease	HGNC:16213	ISM1	LC_primary
DOID:14330	Parkinson's disease	HGNC:6144	ITGA8	LC_primary
DOID:14330	Parkinson's disease	HGNC:34407	PRSS53	LC_primary
DOID:14330	Parkinson's disease	HGNC:10831	SH3GL2	LC_primary
DOID:14330	Parkinson's disease	HGNC:12624	USP25	LC_primary
DOID:14330	Parkinson's disease	HGNC:27337	ANO5	LC_secondary
DOID:14330	Parkinson's disease	HGNC:23516	C10orf32	LC_secondary
DOID:14330	Parkinson's disease	HGNC:103	CNNM2	LC_secondary
DOID:14330	Parkinson's disease	HGNC:2527	CTSB	LC_secondary
DOID:14330	Parkinson's disease	HGNC:3629	FDFT1	LC_secondary
DOID:14330	Parkinson's disease	HGNC:7750	NELL1	LC_secondary
DOID:14330	Parkinson's disease	HGNC:9834	RAI1	LC_secondary
DOID:14330	Parkinson's disease	HGNC:10258	RORA	LC_secondary
DOID:14330	Parkinson's disease	HGNC:16086	SFXN2	LC_secondary
DOID:14330	Parkinson's disease	HGNC:11289	SREBF1	LC_secondary
DOID:14330	Parkinson's disease	HGNC:25380	TMEM163	LC_secondary
DOID:14330	Parkinson's disease	HGNC:23594	VPS13C	LC_secondary
DOID:14330	Parkinson's disease	HGNC:29004	ZNF646	LC_secondary
DOID:7693	abdominal aortic aneurysm	HGNC:1787	CDKN2A	HC_primary
DOID:7693	abdominal aortic aneurysm	HGNC:17294	DAB2IP	HC_primary
DOID:7693	abdominal aortic aneurysm	HGNC:6692	LRP1	HC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:13917	DDX39B	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:4932	HLA-B	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:4933	HLA-C	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:6711	LTB	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:20668	MCCD1	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:7091	MICB	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:11892	TNF	HC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:1612	CCRL2	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:2855	DGKI	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:4740	H2AFY	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:25232	NBPF14	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:14446	PARD3B	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:10296	RPH3AL	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:13182	ZNRD1	LC_primary
DOID:635	acquired immunodeficiency syndrome	HGNC:48332	C5orf66	LC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:1606	CCR5	LC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:6720	LTF	LC_secondary
DOID:635	acquired immunodeficiency syndrome	HGNC:18064	RNF39	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:17362	ARID5B	HC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:1836	CEBPE	HC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:13176	IKZF1	HC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:20270	C14orf119	HC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:2719	DDC	HC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:4564	GRB10	HC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:9725	PYGL	HC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:1185	C12orf5	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:20210	GPATCH2L	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:25548	INTS10	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:6244	KCNE4	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:6286	KCNMB2	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:6462	KRT85	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:18957	MAGI2	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:19156	MYRIP	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:15005	OR2C3	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:27538	OR8U8	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:16051	PARD3	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:8781	PDE4B	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:10017	RIT2	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:10484	RYR2	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:10952	SLCO3A1	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:19343	ST6GALNAC3	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:11609	TBXAS1	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:15979	TP63	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:13024	ZNF230	LC_primary
DOID:9952	acute lymphocytic leukemia	HGNC:1583	CCND2	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:4888	CFHR1	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:16979	CFHR4	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:24290	CSGALNACT1	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:3473	ESRRB	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:5287	HTR1B	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:6055	IMPG1	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:34390	MAP1LC3B2	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:24726	METTL4	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:25221	MMADHC	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:14844	OR5AL1	LC_secondary
DOID:9952	acute lymphocytic leukemia	HGNC:9673	PTPRJ	LC_secondary
DOID:10871	age related macular degeneration	HGNC:13202	ADAMTS9	HC_primary
DOID:10871	age related macular degeneration	HGNC:607	APOC1	HC_primary
DOID:10871	age related macular degeneration	HGNC:32685	ARMS2	HC_primary
DOID:10871	age related macular degeneration	HGNC:1318	C3	HC_primary
DOID:10871	age related macular degeneration	HGNC:1869	CETP	HC_primary
DOID:10871	age related macular degeneration	HGNC:1037	CFB	HC_primary
DOID:10871	age related macular degeneration	HGNC:4883	CFH	HC_primary
DOID:10871	age related macular degeneration	HGNC:5394	CFI	HC_primary
DOID:10871	age related macular degeneration	HGNC:2185	COL10A1	HC_primary
DOID:10871	age related macular degeneration	HGNC:2215	COL8A1	HC_primary
DOID:10871	age related macular degeneration	HGNC:5392	IER3	HC_primary
DOID:10871	age related macular degeneration	HGNC:6619	LIPC	HC_primary
DOID:10871	age related macular degeneration	HGNC:9822	RAD51B	HC_primary
DOID:10871	age related macular degeneration	HGNC:9966	REST	HC_primary
DOID:10871	age related macular degeneration	HGNC:16270	SLC16A8	HC_primary
DOID:10871	age related macular degeneration	HGNC:11822	TIMP3	HC_primary
DOID:10871	age related macular degeneration	HGNC:11904	TNFRSF10A	HC_primary
DOID:10871	age related macular degeneration	HGNC:12680	VEGFA	HC_primary
DOID:10871	age related macular degeneration	HGNC:613	APOE	HC_secondary
DOID:10871	age related macular degeneration	HGNC:2349	ATF6B	HC_secondary
DOID:10871	age related macular degeneration	HGNC:20207	B3GALTL	HC_secondary
DOID:10871	age related macular degeneration	HGNC:26340	BTBD16	HC_secondary
DOID:10871	age related macular degeneration	HGNC:1248	C2	HC_secondary
DOID:10871	age related macular degeneration	HGNC:28692	C6orf223	HC_secondary
DOID:10871	age related macular degeneration	HGNC:26076	CCDC109B	HC_secondary
DOID:10871	age related macular degeneration	HGNC:16979	CFHR4	HC_secondary
DOID:10871	age related macular degeneration	HGNC:24668	CFHR5	HC_secondary
DOID:10871	age related macular degeneration	HGNC:2730	DDR1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:24589	FILIP1L	HC_secondary
DOID:10871	age related macular degeneration	HGNC:3955	FRK	HC_secondary
DOID:10871	age related macular degeneration	HGNC:13744	HERPUD1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:9476	HTRA1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:5476	IGFBP7	HC_secondary
DOID:10871	age related macular degeneration	HGNC:18866	KCNT2	HC_secondary
DOID:10871	age related macular degeneration	HGNC:13974	NELFE	HC_secondary
DOID:10871	age related macular degeneration	HGNC:28473	NOA1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:7884	NOTCH4	HC_secondary
DOID:10871	age related macular degeneration	HGNC:21556	NT5DC1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:18554	PLA2G12A	HC_secondary
DOID:10871	age related macular degeneration	HGNC:14335	PLEKHA1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:9188	POLR2B	HC_secondary
DOID:10871	age related macular degeneration	HGNC:9707	PVRL2	HC_secondary
DOID:10871	age related macular degeneration	HGNC:10898	SKIV2L	HC_secondary
DOID:10871	age related macular degeneration	HGNC:11398	STK19	HC_secondary
DOID:10871	age related macular degeneration	HGNC:11496	SYN3	HC_secondary
DOID:10871	age related macular degeneration	HGNC:11772	TGFBR1	HC_secondary
DOID:10871	age related macular degeneration	HGNC:11976	TNXB	HC_secondary
DOID:10871	age related macular degeneration	HGNC:18001	TOMM40	HC_secondary
DOID:10871	age related macular degeneration	HGNC:1662	CD34	LC_primary
DOID:10871	age related macular degeneration	HGNC:13517	CLIC5	LC_primary
DOID:10871	age related macular degeneration	HGNC:24166	FAM84B	LC_primary
DOID:10871	age related macular degeneration	HGNC:4319	GLI3	LC_primary
DOID:10871	age related macular degeneration	HGNC:6922	MBL2	LC_primary
DOID:10871	age related macular degeneration	HGNC:6925	MBP	LC_primary
DOID:10871	age related macular degeneration	HGNC:17871	NMRK2	LC_primary
DOID:10871	age related macular degeneration	HGNC:16049	PTGES3	LC_primary
DOID:10871	age related macular degeneration	HGNC:10449	RREB1	LC_primary
DOID:10871	age related macular degeneration	HGNC:11180	SOD2	LC_primary
DOID:10871	age related macular degeneration	HGNC:12442	TYR	LC_primary
DOID:10871	age related macular degeneration	HGNC:13746	BRINP2	LC_secondary
DOID:10871	age related macular degeneration	HGNC:6953	CD46	LC_secondary
DOID:10871	age related macular degeneration	HGNC:2676	DAPK3	LC_secondary
DOID:10871	age related macular degeneration	HGNC:27234	ERICH1	LC_secondary
DOID:10871	age related macular degeneration	HGNC:4132	GALR1	LC_secondary
DOID:10871	age related macular degeneration	HGNC:4318	GLI2	LC_secondary
DOID:10871	age related macular degeneration	HGNC:4597	GRM5	LC_secondary
DOID:10871	age related macular degeneration	HGNC:6067	INHBB	LC_secondary
DOID:10871	age related macular degeneration	HGNC:6932	MC4R	LC_secondary
DOID:10871	age related macular degeneration	HGNC:30097	PCF11	LC_secondary
DOID:10871	age related macular degeneration	HGNC:16953	POSTN	LC_secondary
DOID:10871	age related macular degeneration	HGNC:9346	PRDM1	LC_secondary
DOID:10871	age related macular degeneration	HGNC:9358	PREP	LC_secondary
DOID:10871	age related macular degeneration	HGNC:9770	RAB30	LC_secondary
DOID:10871	age related macular degeneration	HGNC:29507	SCPEP1	LC_secondary
DOID:10871	age related macular degeneration	HGNC:30301	SEC16B	LC_secondary
DOID:10871	age related macular degeneration	HGNC:26951	TDRP	LC_secondary
DOID:10871	age related macular degeneration	HGNC:12336	TRPC4	LC_secondary
DOID:0050741	alcohol dependence	HGNC:250	ADH1B	HC_primary
DOID:0050741	alcohol dependence	HGNC:18281	PECR	HC_primary
DOID:0050741	alcohol dependence	HGNC:23231	SERINC2	HC_primary
DOID:0050741	alcohol dependence	HGNC:249	ADH1A	HC_secondary
DOID:0050741	alcohol dependence	HGNC:251	ADH1C	HC_secondary
DOID:0050741	alcohol dependence	HGNC:252	ADH4	HC_secondary
DOID:0050741	alcohol dependence	HGNC:253	ADH5	HC_secondary
DOID:0050741	alcohol dependence	HGNC:255	ADH6	HC_secondary
DOID:0050741	alcohol dependence	HGNC:256	ADH7	HC_secondary
DOID:0050741	alcohol dependence	HGNC:3557	FABP3	HC_secondary
DOID:0050741	alcohol dependence	HGNC:25478	MREG	HC_secondary
DOID:0050741	alcohol dependence	HGNC:25743	NKAIN1	HC_secondary
DOID:0050741	alcohol dependence	HGNC:30857	SNRNP40	HC_secondary
DOID:0050741	alcohol dependence	HGNC:30246	ZCCHC17	HC_secondary
DOID:0050741	alcohol dependence	HGNC:18173	ERAP1	LC_primary
DOID:0050741	alcohol dependence	HGNC:3467	ESR1	LC_primary
DOID:0050741	alcohol dependence	HGNC:28956	GPD1L	LC_primary
DOID:0050741	alcohol dependence	HGNC:19740	PCNX	LC_primary
DOID:0050741	alcohol dependence	HGNC:9305	PPP2R2B	LC_primary
DOID:0050741	alcohol dependence	HGNC:10809	SGCG	LC_primary
DOID:0050741	alcohol dependence	HGNC:1515	CAST	LC_secondary
DOID:0050741	alcohol dependence	HGNC:6861	MAP3K9	LC_secondary
DOID:0050741	alcohol dependence	HGNC:7391	MSX1	LC_secondary
DOID:0050741	alcohol dependence	HGNC:15942	STX18	LC_secondary
DOID:4481	allergic rhinitis	HGNC:37270	TMEM232	HC_primary
DOID:4481	allergic rhinitis	HGNC:18071	C11orf30	HC_secondary
DOID:4481	allergic rhinitis	HGNC:4944	HLA-DQB1	HC_secondary
DOID:4481	allergic rhinitis	HGNC:4161	LRRC32	HC_secondary
DOID:4481	allergic rhinitis	HGNC:25198	SLC25A46	HC_secondary
DOID:4481	allergic rhinitis	HGNC:30743	TSLP	HC_secondary
DOID:4481	allergic rhinitis	HGNC:77	ABL2	LC_primary
DOID:4481	allergic rhinitis	HGNC:29013	CLEC16A	LC_primary
DOID:4481	allergic rhinitis	HGNC:21299	CROCC	LC_primary
DOID:4481	allergic rhinitis	HGNC:2950	DNAH5	LC_primary
DOID:4481	allergic rhinitis	HGNC:3368	ENTPD6	LC_primary
DOID:4481	allergic rhinitis	HGNC:3419	EPS15	LC_primary
DOID:4481	allergic rhinitis	HGNC:4319	GLI3	LC_primary
DOID:4481	allergic rhinitis	HGNC:6001	IL2	LC_primary
DOID:4481	allergic rhinitis	HGNC:9275	PPM1A	LC_primary
DOID:4481	allergic rhinitis	HGNC:10738	SEMA6A	LC_primary
DOID:4481	allergic rhinitis	HGNC:28451	TMEM108	LC_primary
DOID:4481	allergic rhinitis	HGNC:21524	DHRS7	LC_secondary
DOID:4481	allergic rhinitis	HGNC:4585	GRIN2A	LC_secondary
DOID:4481	allergic rhinitis	HGNC:7907	NPHP3	LC_secondary
DOID:986	alopecia areata	HGNC:2505	CTLA4	HC_primary
DOID:986	alopecia areata	HGNC:4943	HLA-DQA2	HC_primary
DOID:986	alopecia areata	HGNC:13179	IKZF4	HC_primary
DOID:986	alopecia areata	HGNC:6008	IL2RA	HC_primary
DOID:986	alopecia areata	HGNC:14895	ULBP3	HC_primary
DOID:986	alopecia areata	HGNC:5351	ICOS	HC_secondary
DOID:986	alopecia areata	HGNC:6001	IL2	HC_secondary
DOID:986	alopecia areata	HGNC:6005	IL21	HC_secondary
DOID:986	alopecia areata	HGNC:11460	SUOX	HC_secondary
DOID:986	alopecia areata	HGNC:9355	PRDX5	LC_primary
DOID:986	alopecia areata	HGNC:11432	STX17	LC_primary
DOID:986	alopecia areata	HGNC:26757	CCDC88B	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:28337	C9orf72	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:14585	CAMK1G	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:17060	KIFAP3	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:30667	SUSD2	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:23150	UNC13A	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:21948	ZNF746	HC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:929	B4GALT6	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:24187	CABIN1	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:2888	DISC1	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:4260	GGT5	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:21714	IFNK	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:23825	MOB3B	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:21884	ZNF767	HC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:10548	ATXN1	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:29920	CENPV	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:2174	CNTN4	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:2317	CPNE4	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:2456	CSNK1G3	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:3010	DPP6	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:3218	EFEMP1	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:29058	KIAA0513	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:6483	LAMA3	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:6619	LIPC	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:30166	MORN2	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:17819	NT5C1A	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:10594	SCN7A	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:10720	SELL	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:10738	SEMA6A	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:14463	SLC39A11	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:11179	SOD1	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:17209	STK36	LC_primary
DOID:332	amyotrophic lateral sclerosis	HGNC:2175	CNTN5	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:2498	CTDP1	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:3488	ETS1	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:13636	FOLH1B	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:3954	FRG1	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:6249	KCNG2	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:6302	KCNS3	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:7891	NOX4	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:8966	PIGL	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:23166	PNPT1	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:9907	RBMS1	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:19979	RDH14	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:20607	SERP2	LC_secondary
DOID:332	amyotrophic lateral sclerosis	HGNC:11562	TANK	LC_secondary
