gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
COL16A1	HGNC:2193	-	0	 0.130	 0.156
COL17A1	HGNC:2194	-	0	 0.116	 0.132
COL18A1	HGNC:2195	-	0	 0.126	 0.178
COL19A1	HGNC:2196	-	0	 0.112	 0.137
COL1A1	HGNC:2197	-	0	 0.151	 0.279
COL1A2	HGNC:2198	-	0	 0.169	 0.245
COL20A1	HGNC:14670	-	0	 0.090	 0.101
COL21A1	HGNC:17025	-	0	 0.094	 0.099
COL22A1	HGNC:22989	-	0	 0.094	 0.105
COL23A1	HGNC:22990	-	0	 0.092	 0.108
COL24A1	HGNC:20821	-	0	 0.093	 0.100
COL25A1	HGNC:18603	-	0	 0.105	 0.108
COL26A1	HGNC:18038	-	0	 0.092	 0.104
COL27A1	HGNC:22986	-	1	 1.349	 0.155
COL28A1	HGNC:22442	-	0	 0.093	 0.098
COL2A1	HGNC:2200	-	0	 0.134	 0.192
COL3A1	HGNC:2201	-	0	 0.142	 0.207
COL4A1	HGNC:2202	-	0	 0.141	 0.271
COL4A2	HGNC:2203	-	0	 0.145	 0.284
COL4A3	HGNC:2204	-	0	 0.129	 0.178
COL4A3BP	HGNC:2205	-	0	 0.108	 0.122
COL4A4	HGNC:2206	-	0	 0.132	 0.245
COL4A5	HGNC:2207	-	0	 0.130	 0.192
COL4A6	HGNC:2208	-	0	 0.115	 0.163
COL5A1	HGNC:2209	-	0	 0.125	 0.168
COL5A2	HGNC:2210	-	0	 0.139	 0.199
COL5A3	HGNC:14864	-	0	 0.114	 0.136
COL6A1	HGNC:2211	-	0	 0.124	 0.165
COL6A2	HGNC:2212	-	0	 0.122	 0.169
COL6A3	HGNC:2213	-	0	 0.144	 0.180
COL6A5	HGNC:26674	-	0	 0.086	 0.095
COL6A6	HGNC:27023	-	0	 0.085	 0.097
COL7A1	HGNC:2214	-	0	 0.128	 0.193
COL8A1	HGNC:2215	-	1	 0.202	 0.208
COL8A2	HGNC:2216	-	0	 0.128	 0.109
COL9A1	HGNC:2217	-	0	 0.113	 0.164
COL9A2	HGNC:2218	-	0	 0.115	 0.150
COL9A3	HGNC:2219	-	0	 0.123	 0.185
COLCA2	HGNC:26978	-	0	 0.085	 0.096
COLEC10	HGNC:2220	-	0	 0.095	 0.114
COLEC11	HGNC:17213	-	0	 0.091	 0.105
COLEC12	HGNC:16016	-	0	 0.116	 0.139
COLGALT1	HGNC:26182	-	0	 0.098	 0.109
COLGALT2	HGNC:16790	-	0	 0.104	 0.116
COLQ	HGNC:2226	-	0	 0.106	 0.121
COMMD1	HGNC:23024	-	0	 0.100	 0.109
COMMD10	HGNC:30201	-	0	 0.096	 0.119
COMMD2	HGNC:24993	-	0	 0.094	 0.115
COMMD3	HGNC:23332	-	0	 0.103	 0.122
COMMD4	HGNC:26027	-	0	 0.095	 0.108
COMMD5	HGNC:17902	-	0	 0.091	 0.106
COMMD6	HGNC:24015	-	0	 0.091	 0.108
COMMD7	HGNC:16223	-	0	 0.104	 0.128
COMMD8	HGNC:26036	-	0	 0.095	 0.112
COMMD9	HGNC:25014	-	0	 0.094	 0.102
COMP	HGNC:2227	-	0	 0.113	 0.174
COMT	HGNC:2228	-	0	 0.110	 0.136
COMTD1	HGNC:26309	-	0	 0.090	 0.097
COPA	HGNC:2230	-	0	 0.109	 0.145
COPB1	HGNC:2231	-	0	 0.113	 0.144
COPB2	HGNC:2232	-	0	 0.108	 0.128
COPE	HGNC:2234	-	0	 0.106	 0.119
COPG1	HGNC:2236	-	0	 0.104	 0.125
COPG2	HGNC:2237	-	0	 0.101	 0.139
COPRS	HGNC:28848	-	0	 0.101	 0.106
COPS2	HGNC:30747	-	0	 0.116	 0.173
COPS3	HGNC:2239	-	0	 0.107	 0.138
COPS4	HGNC:16702	-	0	 0.102	 0.130
COPS5	HGNC:2240	-	0	 0.148	 0.217
COPS6	HGNC:21749	-	0	 0.115	 0.132
COPS7A	HGNC:16758	-	0	 0.105	 0.133
COPS7B	HGNC:16760	-	0	 0.097	 0.106
COPS8	HGNC:24335	-	0	 0.103	 0.123
COPZ1	HGNC:2243	-	0	 0.107	 0.129
COPZ2	HGNC:19356	-	0	 0.102	 0.125
COQ10A	HGNC:26515	-	0	 0.092	 0.109
COQ10B	HGNC:25819	-	0	 0.102	 0.131
COQ2	HGNC:25223	-	0	 0.102	 0.114
COQ3	HGNC:18175	-	0	 0.094	 0.114
COQ4	HGNC:19693	-	0	 0.096	 0.104
COQ5	HGNC:28722	-	0	 0.094	 0.107
COQ6	HGNC:20233	-	0	 0.091	 0.108
COQ7	HGNC:2244	-	0	 0.095	 0.111
COQ9	HGNC:25302	-	0	 0.100	 0.114
CORIN	HGNC:19012	-	0	 0.102	 0.122
CORO1A	HGNC:2252	-	0	 0.137	 0.184
CORO1B	HGNC:2253	-	0	 0.097	 0.112
CORO1C	HGNC:2254	-	0	 0.121	 0.172
CORO2A	HGNC:2255	-	0	 0.109	 0.139
CORO2B	HGNC:2256	-	0	 0.103	 0.117
CORO6	HGNC:21356	-	0	 0.095	 0.101
CORO7	HGNC:26161	-	0	 0.106	 0.130
CORT	HGNC:2257	-	0	 0.108	 0.147
COTL1	HGNC:18304	-	0	 0.121	 0.181
COX10	HGNC:2260	-	0	 0.103	 0.109
COX11	HGNC:2261	-	1	 0.191	 0.235
COX14	HGNC:28216	-	0	 0.095	 0.110
COX15	HGNC:2263	-	0	 0.101	 0.115
COX16	HGNC:20213	-	0	 0.089	 0.097
COX17	HGNC:2264	-	0	 0.113	 0.146
COX18	HGNC:26801	-	0	 0.098	 0.107
COX19	HGNC:28074	-	0	 0.088	 0.098
COX20	HGNC:26970	-	0	 0.092	 0.110
COX4I1	HGNC:2265	-	0	 0.107	 0.127
COX4I2	HGNC:16232	-	0	 0.092	 0.095
COX5A	HGNC:2267	-	0	 0.111	 0.128
COX5B	HGNC:2269	-	0	 0.107	 0.124
COX6A1	HGNC:2277	-	0	 0.104	 0.127
COX6A2	HGNC:2279	-	0	 0.104	 0.120
COX6B1	HGNC:2280	-	0	 0.101	 0.116
COX6B2	HGNC:24380	-	0	 0.093	 0.103
COX6C	HGNC:2285	-	0	 0.106	 0.132
COX7A1	HGNC:2287	-	0	 0.114	 0.135
COX7A2	HGNC:2288	-	0	 0.105	 0.121
COX7A2L	HGNC:2289	-	0	 0.104	 0.123
COX7B	HGNC:2291	-	0	 0.112	 0.144
COX7B2	HGNC:24381	-	0	 0.090	 0.098
COX7C	HGNC:2292	-	0	 0.102	 0.124
COX8A	HGNC:2294	-	0	 0.111	 0.133
COX8C	HGNC:24382	-	0	 0.089	 0.092
CP	HGNC:2295	-	0	 0.131	 0.185
CPA1	HGNC:2296	-	0	 0.104	 0.157
CPA2	HGNC:2297	-	0	 0.098	 0.139
CPA3	HGNC:2298	-	0	 0.114	 0.169
CPA4	HGNC:15740	-	0	 0.100	 0.112
CPA5	HGNC:15722	-	0	 0.091	 0.117
CPA6	HGNC:17245	-	0	 0.095	 0.111
CPAMD8	HGNC:23228	-	0	 0.085	 0.089
CPB1	HGNC:2299	-	0	 0.099	 0.122
CPB2	HGNC:2300	-	0	 0.112	 0.127
CPD	HGNC:2301	-	0	 0.125	 0.181
CPE	HGNC:2303	-	0	 0.143	 0.190
CPEB1	HGNC:21744	-	0	 0.103	 0.114
CPEB2	HGNC:21745	-	0	 0.107	 0.142
CPEB3	HGNC:21746	-	0	 0.130	 0.139
CPEB4	HGNC:21747	-	1	 0.375	 0.366
CPED1	HGNC:26159	-	0	 0.095	 0.124
CPLX1	HGNC:2309	-	0	 0.093	 0.110
CPLX2	HGNC:2310	-	0	 0.109	 0.150
CPLX3	HGNC:27652	-	0	 0.090	 0.099
CPLX4	HGNC:24330	-	0	 0.086	 0.093
CPM	HGNC:2311	-	0	 0.112	 0.133
CPN1	HGNC:2312	-	0	 0.112	 0.125
CPN2	HGNC:2313	-	0	 0.096	 0.110
CPNE1	HGNC:2314	-	0	 0.116	 0.167
CPNE2	HGNC:2315	-	0	 0.096	 0.115
CPNE3	HGNC:2316	-	0	 0.110	 0.142
CPNE4	HGNC:2317	-	0	 0.094	 0.114
CPNE5	HGNC:2318	-	0	 0.093	 0.111
CPNE6	HGNC:2319	-	0	 0.103	 0.122
CPNE7	HGNC:2320	-	0	 0.093	 0.116
CPNE8	HGNC:23498	-	0	 0.100	 0.115
CPNE9	HGNC:24336	-	0	 0.091	 0.104
CPO	HGNC:21011	-	0	 0.084	 0.087
CPOX	HGNC:2321	-	0	 0.103	 0.130
CPPED1	HGNC:25632	-	0	 0.100	 0.109
CPQ	HGNC:16910	-	1	 0.197	 0.200
CPS1	HGNC:2323	-	0	 0.104	 0.123
CPSF1	HGNC:2324	-	0	 0.098	 0.124
CPSF2	HGNC:2325	-	0	 0.094	 0.103
CPSF3	HGNC:2326	-	0	 0.096	 0.118
CPSF3L	HGNC:26052	-	0	 0.100	 0.126
CPSF4	HGNC:2327	-	0	 0.099	 0.123
CPSF4L	HGNC:33632	-	0	 0.089	 0.096
CPSF6	HGNC:13871	-	0	 0.108	 0.148
CPSF7	HGNC:30098	-	0	 0.104	 0.115
CPT1A	HGNC:2328	-	0	 0.122	 0.183
CPT1B	HGNC:2329	-	0	 0.104	 0.139
CPT1C	HGNC:18540	-	0	 0.090	 0.105
CPT2	HGNC:2330	-	0	 0.103	 0.135
CPVL	HGNC:14399	-	0	 0.115	 0.128
CPXCR1	HGNC:2332	-	0	 0.083	 0.087
CPXM1	HGNC:15771	-	0	 0.094	 0.107
CPXM2	HGNC:26977	-	0	 0.089	 0.098
CPZ	HGNC:2333	-	0	 0.097	 0.109
CR1	HGNC:2334	-	1	 0.697	 0.153
CR1L	HGNC:2335	-	0	 0.090	 0.098
CR2	HGNC:2336	± HC-S	0	 0.193	 0.147
CRABP1	HGNC:2338	-	0	 0.108	 0.146
CRABP2	HGNC:2339	-	0	 0.121	 0.166
CRADD	HGNC:2340	-	0	 0.118	 0.140
CRAMP1L	HGNC:14122	-	0	 0.095	 0.111
CRAT	HGNC:2342	-	0	 0.111	 0.154
CRB1	HGNC:2343	-	1	 0.232	 0.489
CRB2	HGNC:18688	-	0	 0.090	 0.092
CRB3	HGNC:20237	-	0	 0.094	 0.119
CRBN	HGNC:30185	-	0	 0.103	 0.121
CRCP	HGNC:17888	-	0	 0.101	 0.114
CRCT1	HGNC:29875	-	0	 0.100	 0.111
CREB1	HGNC:2345	-	0	 0.173	 0.208
CREB3	HGNC:2347	-	0	 0.112	 0.134
CREB3L1	HGNC:18856	-	0	 0.107	 0.137
CREB3L2	HGNC:23720	-	0	 0.123	 0.162
CREB3L3	HGNC:18855	-	0	 0.097	 0.109
CREB3L4	HGNC:18854	-	0	 0.097	 0.112
CREB5	HGNC:16844	-	0	 0.152	 0.240
CREBBP	HGNC:2348	-	0	 0.218	 0.273
CREBL2	HGNC:2350	-	0	 0.119	 0.159
CREBRF	HGNC:24050	-	0	 0.114	 0.166
CREBZF	HGNC:24905	-	0	 0.118	 0.179
CREG1	HGNC:2351	-	0	 0.130	 0.167
CREG2	HGNC:14272	-	0	 0.087	 0.089
CRELD1	HGNC:14630	-	0	 0.100	 0.136
CRELD2	HGNC:28150	-	0	 0.104	 0.112
CREM	HGNC:2352	-	0	 0.138	 0.199
CRH	HGNC:2355	-	0	 0.108	 0.144
CRHBP	HGNC:2356	-	0	 0.106	 0.135
CRHR1	HGNC:2357	-	0	 0.116	 0.136
CRHR2	HGNC:2358	-	0	 0.116	 0.140
CRIM1	HGNC:2359	-	0	 0.139	 0.203
CRIP1	HGNC:2360	-	0	 0.132	 0.155
CRIP2	HGNC:2361	-	0	 0.115	 0.161
CRIP3	HGNC:17751	-	0	 0.087	 0.095
CRIPAK	HGNC:26619	-	0	 0.092	 0.106
CRIPT	HGNC:14312	-	0	 0.093	 0.116
CRISP1	HGNC:304	-	0	 0.099	 0.110
CRISP2	HGNC:12024	-	0	 0.095	 0.107
CRISP3	HGNC:16904	-	0	 0.095	 0.103
CRISPLD1	HGNC:18206	-	0	 0.095	 0.110
CRISPLD2	HGNC:25248	-	0	 0.112	 0.146
CRK	HGNC:2362	-	0	 0.178	 0.383
CRKL	HGNC:2363	-	0	 0.158	 0.203
CRLF1	HGNC:2364	-	0	 0.115	 0.138
CRLF2	HGNC:14281	-	0	 0.134	 0.105
CRLF3	HGNC:17177	-	0	 0.104	 0.116
CRLS1	HGNC:16148	-	0	 0.098	 0.110
CRMP1	HGNC:2365	-	0	 0.127	 0.225
CRNKL1	HGNC:15762	-	0	 0.101	 0.133
CRNN	HGNC:1230	-	0	 0.088	 0.090
CROCC	HGNC:21299	-	0	 0.093	 0.107
CROT	HGNC:2366	-	0	 0.112	 0.138
CRP	HGNC:2367	-	0	 0.124	 0.108
CRTAC1	HGNC:14882	-	0	 0.100	 0.118
CRTAM	HGNC:24313	-	0	 0.137	 0.134
CRTAP	HGNC:2379	-	0	 0.106	 0.132
CRTC1	HGNC:16062	-	0	 0.103	 0.132
CRTC2	HGNC:27301	-	0	 0.100	 0.120
CRTC3	HGNC:26148	-	0	 0.100	 0.125
CRX	HGNC:2383	-	0	 0.098	 0.121
CRY1	HGNC:2384	-	0	 0.116	 0.139
CRY2	HGNC:2385	-	0	 0.105	 0.128
CRYAA	HGNC:2388	-	0	 0.104	 0.121
CRYAB	HGNC:2389	-	0	 0.140	 0.197
CRYBA1	HGNC:2394	-	0	 0.093	 0.107
CRYBA2	HGNC:2395	-	0	 0.094	 0.106
CRYBA4	HGNC:2396	-	0	 0.095	 0.101
CRYBB1	HGNC:2397	-	0	 0.091	 0.117
CRYBB2	HGNC:2398	-	0	 0.091	 0.097
CRYBB3	HGNC:2400	-	0	 0.088	 0.096
CRYBG3	HGNC:34427	-	0	 0.096	 0.107
CRYGA	HGNC:2408	-	0	 0.098	 0.108
CRYGB	HGNC:2409	-	0	 0.092	 0.097
CRYGC	HGNC:2410	-	0	 0.092	 0.101
CRYGD	HGNC:2411	-	0	 0.100	 0.115
CRYGN	HGNC:20458	-	0	 0.087	 0.092
CRYGS	HGNC:2417	-	0	 0.093	 0.110
CRYL1	HGNC:18246	-	0	 0.103	 0.119
CRYM	HGNC:2418	-	0	 0.105	 0.127
CRYZ	HGNC:2419	-	0	 0.104	 0.134
CRYZL1	HGNC:2420	-	0	 0.099	 0.122
CS	HGNC:2422	-	0	 0.116	 0.140
CSAD	HGNC:18966	-	0	 0.104	 0.116
CSAG1	HGNC:24294	-	0	 0.083	 0.086
CSDC2	HGNC:30359	-	0	 0.101	 0.113
CSDE1	HGNC:29905	-	0	 0.117	 0.177
CSE1L	HGNC:2431	-	0	 0.114	 0.165
CSF1	HGNC:2432	-	1	 0.440	 0.410
CSF1R	HGNC:2433	-	0	 0.157	 0.173
CSF2	HGNC:2434	-	1	 0.709	 0.297
CSF2RA	HGNC:2435	-	0	 0.170	 0.132
CSF2RB	HGNC:2436	-	0	 0.232	 0.183
CSF3	HGNC:2438	-	0	 0.170	 0.177
CSF3R	HGNC:2439	-	0	 0.166	 0.163
CSGALNACT1	HGNC:24290	-	0	 0.121	 0.155
CSGALNACT2	HGNC:24292	-	0	 0.110	 0.133
CSH1	HGNC:2440	-	0	 0.109	 0.116
CSH2	HGNC:2441	-	0	 0.096	 0.108
CSHL1	HGNC:2442	-	0	 0.089	 0.097
CSK	HGNC:2444	-	0	 0.146	 0.202
CSMD1	HGNC:14026	-	1	 0.170	 0.138
CSMD2	HGNC:19290	-	0	 0.091	 0.095
CSMD3	HGNC:19291	-	0	 0.105	 0.140
CSN1S1	HGNC:2445	-	0	 0.093	 0.103
CSN2	HGNC:2447	-	0	 0.109	 0.133
CSN3	HGNC:2446	-	0	 0.097	 0.112
CSNK1A1	HGNC:2451	-	1	 0.332	 0.721
CSNK1A1L	HGNC:20289	-	0	 0.091	 0.100
CSNK1D	HGNC:2452	-	0	 0.126	 0.145
CSNK1E	HGNC:2453	-	0	 0.126	 0.157
CSNK1G1	HGNC:2454	-	0	 0.101	 0.137
CSNK1G2	HGNC:2455	-	0	 0.115	 0.133
CSNK1G3	HGNC:2456	-	0	 0.107	 0.131
CSNK2A1	HGNC:2457	-	0	 0.167	 0.314
CSNK2A2	HGNC:2459	-	0	 0.131	 0.232
CSNK2A3	HGNC:2458	-	0	 0.083	 0.088
CSNK2B	HGNC:2460	-	0	 0.132	 0.203
CSPG4	HGNC:2466	-	0	 0.118	 0.133
CSPG5	HGNC:2467	-	0	 0.109	 0.130
CSPP1	HGNC:26193	-	0	 0.095	 0.104
CSRNP1	HGNC:14300	-	0	 0.123	 0.144
CSRNP2	HGNC:16006	-	0	 0.103	 0.127
CSRNP3	HGNC:30729	-	0	 0.099	 0.124
CSRP1	HGNC:2469	-	0	 0.113	 0.129
CSRP2	HGNC:2470	-	0	 0.115	 0.153
CSRP2BP	HGNC:15904	-	0	 0.091	 0.109
CSRP3	HGNC:2472	-	0	 0.109	 0.140
CST1	HGNC:2473	-	0	 0.095	 0.101
CST11	HGNC:15959	-	0	 0.087	 0.095
CST2	HGNC:2474	-	0	 0.088	 0.093
CST3	HGNC:2475	-	0	 0.113	 0.131
CST4	HGNC:2476	-	0	 0.092	 0.102
CST5	HGNC:2477	-	0	 0.094	 0.097
CST6	HGNC:2478	-	0	 0.098	 0.115
CST7	HGNC:2479	-	0	 0.126	 0.144
CST8	HGNC:2480	-	0	 0.087	 0.095
CST9	HGNC:13261	-	0	 0.088	 0.086
CST9L	HGNC:16233	-	0	 0.089	 0.091
CSTA	HGNC:2481	-	0	 0.126	 0.142
CSTB	HGNC:2482	-	0	 0.112	 0.157
CSTF1	HGNC:2483	-	0	 0.098	 0.121
CSTF2	HGNC:2484	-	0	 0.109	 0.140
CSTF2T	HGNC:17086	-	0	 0.095	 0.109
CSTF3	HGNC:2485	-	0	 0.114	 0.154
CSTL1	HGNC:15958	-	0	 0.084	 0.091
CT45A1	HGNC:33267	-	0	 0.082	 0.085
CT45A2	HGNC:28400	-	0	 0.082	 0.085
CT45A3	HGNC:33268	-	0	 0.082	 0.085
CT45A4	HGNC:33269	-	0	 0.082	 0.085
CT45A5	HGNC:33270	-	0	 0.084	 0.090
CT45A6	HGNC:33271	-	0	 0.082	 0.085
CT47A1	HGNC:33282	-	0	 0.082	 0.085
CT47A10	HGNC:33291	-	0	 0.082	 0.085
CT47A11	HGNC:27397	-	0	 0.082	 0.085
CT47A12	HGNC:33292	-	0	 0.082	 0.085
CT47A2	HGNC:33283	-	0	 0.082	 0.085
CT47A3	HGNC:33284	-	0	 0.082	 0.085
CT47A4	HGNC:33285	-	0	 0.082	 0.085
CT47A5	HGNC:33286	-	0	 0.082	 0.085
CT47A6	HGNC:33287	-	0	 0.082	 0.085
CT47A7	HGNC:33288	-	0	 0.082	 0.085
CT47A8	HGNC:33289	-	0	 0.082	 0.085
CT47A9	HGNC:33290	-	0	 0.082	 0.085
CT47B1	HGNC:33293	-	0	 0.082	 0.085
CT55	HGNC:26047	-	0	 0.086	 0.093
CT62	HGNC:27286	-	0	 0.085	 0.090
CT83	HGNC:33494	-	0	 0.085	 0.091
CTAG1A	HGNC:24198	-	0	 0.085	 0.087
CTAG1B	HGNC:2491	-	0	 0.086	 0.101
CTAG2	HGNC:2492	-	0	 0.097	 0.117
CTAGE1	HGNC:24346	-	0	 0.091	 0.106
CTAGE15	HGNC:37295	-	0	 0.083	 0.088
CTAGE4	HGNC:24772	-	0	 0.087	 0.092
CTAGE5	HGNC:7057	-	0	 0.104	 0.107
CTAGE6	HGNC:28644	-	0	 0.083	 0.086
CTAGE9	HGNC:37275	-	0	 0.088	 0.093
CTBP1	HGNC:2494	-	0	 0.129	 0.152
CTBP2	HGNC:2495	-	0	 0.137	 0.180
CTBS	HGNC:2496	-	0	 0.105	 0.113
CTC1	HGNC:26169	-	0	 0.095	 0.111
CTCF	HGNC:13723	-	0	 0.138	 0.254
CTCFL	HGNC:16234	± LC-S	0	 0.087	 0.092
CTDNEP1	HGNC:19085	-	0	 0.104	 0.136
CTDP1	HGNC:2498	-	0	 0.101	 0.120
CTDSP1	HGNC:21614	-	0	 0.110	 0.150
CTDSP2	HGNC:17077	-	0	 0.111	 0.149
CTDSPL	HGNC:16890	-	0	 0.108	 0.123
CTDSPL2	HGNC:26936	-	0	 0.103	 0.143
CTF1	HGNC:2499	-	0	 0.124	 0.136
CTGF	HGNC:2500	-	0	 0.159	 0.241
CTH	HGNC:2501	-	0	 0.108	 0.149
CTHRC1	HGNC:18831	-	0	 0.099	 0.122
CTIF	HGNC:23925	-	0	 0.093	 0.105
CTLA4	HGNC:2505	-	4	 9.686	 2.707
CTNNA1	HGNC:2509	-	0	 0.137	 0.207
CTNNA2	HGNC:2510	-	0	 0.110	 0.147
CTNNA3	HGNC:2511	-	0	 0.100	 0.127
CTNNAL1	HGNC:2512	-	0	 0.113	 0.164
CTNNB1	HGNC:2514	-	0	 0.187	 0.337
CTNNBIP1	HGNC:16913	-	0	 0.120	 0.209
CTNNBL1	HGNC:15879	-	0	 0.098	 0.125
CTNND1	HGNC:2515	-	0	 0.119	 0.162
CTNND2	HGNC:2516	-	0	 0.117	 0.159
CTNS	HGNC:2518	-	0	 0.109	 0.143
CTPS1	HGNC:2519	-	0	 0.113	 0.144
CTPS2	HGNC:2520	-	0	 0.098	 0.117
CTR9	HGNC:16850	-	0	 0.104	 0.132
CTRB1	HGNC:2521	-	0	 0.096	 0.101
CTRB2	HGNC:2522	-	0	 0.094	 0.093
CTRC	HGNC:2523	-	0	 0.097	 0.104
CTRL	HGNC:2524	-	0	 0.101	 0.117
CTSA	HGNC:9251	-	0	 0.138	 0.154
CTSB	HGNC:2527	-	0	 0.168	 0.228
CTSC	HGNC:2528	-	0	 0.155	 0.200
CTSD	HGNC:2529	-	0	 0.138	 0.168
CTSE	HGNC:2530	-	0	 0.117	 0.161
CTSF	HGNC:2531	-	0	 0.127	 0.163
CTSG	HGNC:2532	-	0	 0.137	 0.142
CTSH	HGNC:2535	-	1	 0.564	 0.796
CTSK	HGNC:2536	-	0	 0.133	 0.169
CTSL	HGNC:2537	-	0	 0.150	 0.199
CTSO	HGNC:2542	-	0	 0.120	 0.156
CTSS	HGNC:2545	-	0	 0.174	 0.174
CTSV	HGNC:2538	-	0	 0.110	 0.138
CTSW	HGNC:2546	-	0	 0.112	 0.135
CTSZ	HGNC:2547	-	0	 0.117	 0.145
CTTN	HGNC:3338	-	0	 0.121	 0.170
CTTNBP2	HGNC:15679	-	0	 0.091	 0.104
CTTNBP2NL	HGNC:25330	-	0	 0.105	 0.115
CTU1	HGNC:29590	-	0	 0.091	 0.107
CTU2	HGNC:28005	-	0	 0.087	 0.096
CTXN1	HGNC:31108	-	0	 0.091	 0.104
CTXN2	HGNC:31109	-	0	 0.084	 0.088
CTXN3	HGNC:31110	-	0	 0.086	 0.090
CUBN	HGNC:2548	-	0	 0.129	 0.136
CUEDC1	HGNC:31350	-	0	 0.103	 0.125
CUEDC2	HGNC:28352	-	0	 0.100	 0.118
CUL1	HGNC:2551	-	0	 0.181	 0.272
CUL2	HGNC:2552	-	0	 0.147	 0.216
CUL3	HGNC:2553	-	0	 0.171	 0.292
CUL4A	HGNC:2554	-	0	 0.131	 0.187
CUL4B	HGNC:2555	-	0	 0.103	 0.114
CUL5	HGNC:2556	-	0	 0.140	 0.182
CUL7	HGNC:21024	-	0	 0.112	 0.141
CUL9	HGNC:15982	-	0	 0.103	 0.109
CUTA	HGNC:21101	-	0	 0.102	 0.128
CUTC	HGNC:24271	-	0	 0.097	 0.117
CUX1	HGNC:2557	-	0	 0.135	 0.203
CUX2	HGNC:19347	± HC-S	0	 0.100	 0.121
CUZD1	HGNC:17937	-	0	 0.099	 0.109
CWC15	HGNC:26939	-	0	 0.103	 0.140
CWC22	HGNC:29322	-	0	 0.099	 0.131
CWC25	HGNC:25989	-	0	 0.091	 0.106
CWC27	HGNC:10664	-	0	 0.092	 0.101
CWF19L1	HGNC:25613	-	0	 0.092	 0.109
CWF19L2	HGNC:26508	-	0	 0.090	 0.100
CWH43	HGNC:26133	-	0	 0.094	 0.104
CX3CL1	HGNC:10647	-	0	 0.158	 0.165
CX3CR1	HGNC:2558	-	0	 0.153	 0.164
CXADR	HGNC:2559	-	0	 0.138	 0.168
CXCL1	HGNC:4602	-	0	 0.211	 0.237
CXCL10	HGNC:10637	-	0	 0.220	 0.221
CXCL11	HGNC:10638	-	0	 0.177	 0.178
CXCL12	HGNC:10672	-	2	 1.577	 0.517
CXCL13	HGNC:10639	-	0	 0.169	 0.159
CXCL14	HGNC:10640	-	0	 0.141	 0.161
CXCL16	HGNC:16642	-	0	 0.126	 0.141
CXCL17	HGNC:19232	-	0	 0.090	 0.099
CXCL2	HGNC:4603	-	0	 0.219	 0.210
CXCL3	HGNC:4604	-	0	 0.160	 0.167
CXCL5	HGNC:10642	-	0	 0.151	 0.175
CXCL6	HGNC:10643	-	0	 0.151	 0.159
CXCL9	HGNC:7098	-	0	 0.172	 0.138
CXCR1	HGNC:6026	-	0	 0.107	 0.114
CXCR2	HGNC:6027	-	0	 0.164	 0.155
CXCR3	HGNC:4540	-	0	 0.168	 0.135
CXCR4	HGNC:2561	-	0	 0.277	 0.266
CXCR5	HGNC:1060	-	1	 0.609	 0.407
CXCR6	HGNC:16647	-	0	 0.138	 0.135
CXXC1	HGNC:24343	-	0	 0.105	 0.149
CXXC11	HGNC:26585	-	0	 0.084	 0.087
CXXC4	HGNC:24593	-	0	 0.094	 0.099
CXXC5	HGNC:26943	-	0	 0.125	 0.162
CXorf21	HGNC:25667	-	0	 0.104	 0.114
CXorf22	HGNC:28546	-	0	 0.086	 0.095
CXorf23	HGNC:27413	-	0	 0.094	 0.111
CXorf24	HGNC:27333	-	0	 0.083	 0.086
CXorf27	HGNC:18417	-	0	 0.087	 0.092
CXorf30	HGNC:27298	-	0	 0.085	 0.089
CXorf36	HGNC:25866	-	0	 0.088	 0.092
CXorf38	HGNC:28589	-	0	 0.093	 0.109
CXorf40A	HGNC:28089	-	0	 0.097	 0.113
CXorf40B	HGNC:17402	-	0	 0.091	 0.103
CXorf56	HGNC:26239	-	0	 0.094	 0.105
CXorf57	HGNC:25486	-	0	 0.096	 0.110
CXorf58	HGNC:26356	-	0	 0.089	 0.097
CXorf64	HGNC:34498	-	0	 0.085	 0.098
CXorf65	HGNC:33713	-	0	 0.084	 0.087
CXorf66	HGNC:33743	-	0	 0.082	 0.085
CXorf67	HGNC:33738	-	0	 0.084	 0.089
CYB561	HGNC:2571	-	0	 0.108	 0.122
CYB561A3	HGNC:23014	-	0	 0.092	 0.103
CYB561D1	HGNC:26804	-	0	 0.089	 0.096
CYB561D2	HGNC:30253	-	0	 0.098	 0.110
CYB5A	HGNC:2570	-	0	 0.124	 0.195
CYB5B	HGNC:24374	-	0	 0.105	 0.128
CYB5D1	HGNC:26516	-	0	 0.095	 0.102
CYB5D2	HGNC:28471	-	0	 0.089	 0.103
CYB5R1	HGNC:13397	-	0	 0.112	 0.154
CYB5R2	HGNC:24376	-	0	 0.096	 0.113
CYB5R3	HGNC:2873	-	0	 0.107	 0.156
CYB5R4	HGNC:20147	-	0	 0.097	 0.111
CYB5RL	HGNC:32220	-	0	 0.086	 0.094
CYBA	HGNC:2577	-	0	 0.131	 0.141
CYBB	HGNC:2578	-	0	 0.161	 0.165
CYBRD1	HGNC:20797	-	0	 0.104	 0.135
CYC1	HGNC:2579	-	0	 0.111	 0.124
CYCS	HGNC:19986	-	0	 0.197	 0.183
CYFIP1	HGNC:13759	-	0	 0.124	 0.146
CYFIP2	HGNC:13760	-	0	 0.132	 0.172
CYGB	HGNC:16505	-	0	 0.101	 0.117
CYHR1	HGNC:17806	-	0	 0.093	 0.106
